0.2110717250406311,0.20494890534404675,C2
0.7254405120099059,-0.14731531014658783,C1
-0.6974855205165931,-0.43831343822732594,C1
0.47426112505495666,-0.655778188741633,C2
0.1334065086818661,0.28294727271640174,C2
0.7986129075090129,0.42901308201133936,C2
0.9789694403538256,-0.4436893580151351,C3
-0.14967185576458086,-0.828968637394923,C4
0.02243146520066741,0.6686915207744748,C4
0.9903612084561364,0.3940059514404113,C4
-0.6339580856076155,-0.26496105123785796,C1
-0.853935801395961,-0.8042483330093935,C4
-0.9071005335008919,-0.154521492106245,C4
-0.679130794630836,0.6263333063746204,C1
-0.04954425087006875,-0.022360758004306147,C4
0.3204029659919705,-0.8409667703156578,C2
-0.14649039689616417,0.8509837867181629,C3
0.9172634173434184,-0.8055833872348885,C3
-0.40604043769708165,0.7925387220741764,C1
0.39738964523685305,0.5116190693715172,C1
0.8965362400841006,-0.36149975832294534,C1
0.7141611170654312,0.3173071479101479,C2
-0.7258112432242694,-0.2862317626814739,C1
-0.6779361881436767,0.3415924798250054,C2
-0.9862478810821294,0.011540629431714411,C3
0.16996576743437974,-0.7084933081751614,C2
0.06197747686823951,0.83767667024867,C4
-0.6952546529756354,-0.10352628465029823,C1
0.5839573204346982,-0.6103826417702436,C2
-0.9307783057669266,-0.23345676890997624,C4
0.5304335617389153,0.007228648670750459,C4
0.9740362067908201,0.3329777569235395,C4
0.6774279975771473,0.16301100185245998,C2
-0.018658981166145505,0.25211388053314265,C3
0.2910883370291888,0.6516975727334957,C1
0.1588503589001522,0.8272457704446039,C4
0.8225958735455743,-0.10565913076769995,C3
-0.5539848328803811,-0.7603920193974594,C2
0.8524343749252028,-0.21043347720293104,C3
-0.3802149435188684,0.6783625183165183,C1
0.8802721309460138,0.12474979597794489,C4
0.45562324844842284,0.8208222032590082,C1
-0.5038366232329716,0.20245012704779053,C2
0.5501447775857338,-0.46202735129404937,C1
0.970727328255893,0.0425157189247678,C4
-0.6950497086058636,-0.8133192118412145,C2
0.36641672721620044,-0.7121509850710845,C2
-0.8330685382150751,0.398807989593966,C2
-0.10105916488312694,-0.22809763613908607,C4
0.3785272873648997,0.8887730250738848,C1
-0.5326387831616437,-0.4014501093826255,C1
0.21211283473561315,0.4749383100190734,C2
-0.9766689795618095,0.5400618310643892,C3
