0.742916684464946,-0.7952892511251315,C2
-0.5227240021466406,-0.65664447074757,C2
0.35971014494256814,0.4670898203562657,C2
-0.713707926968765,-0.7293571392556331,C2
0.14862752756625075,-0.7798762500233731,C3
-0.525024942584043,0.7744307271303845,C1
0.34080516663033267,-0.15023802300275624,C1
0.8333297974364025,0.8026537772476683,C4
0.07878435856037735,-0.6646639188354506,C3
-0.06719601652300411,-0.26443521116662816,C4
-0.26119011328708885,-0.4497075064593685,C1
0.9538597976295937,-0.7613463304600485,C3
-0.6658757250479252,-0.5839081835071505,C2
0.20248157382488574,0.13062825383951138,C4
-0.9406230124104515,-0.8719144885048646,C4
0.4470283803093209,-0.5293796966861324,C2
-0.9305281933314633,0.1585096581029426,C3
-0.728706604100851,0.8363570904608726,C1
-0.8181221376145442,-0.7094372991554707,C2
0.2665848877630359,0.595117659423263,C1
-0.650366393465641,0.548862503450902,C1
0.07509713550763153,-0.13812993748922198,C3
0.47297574982237345,-0.43459336165131157,C1
0.048791995927124354,0.7940658605739392,C4
0.40072811323937385,0.6564871635483092,C1
0.6024659451604095,0.8901437360366982,C1
-0.18171036633765802,-0.31516010901457125,C1
-0.7833702359029477,0.03887488545990103,C3
-0.8727381750232686,-0.3573637859481007,C1
-0.5147185008843667,0.20925847327303648,C2
0.3924614575981762,0.8147529672855791,C1
0.6056063242999388,0.8757556149397736,C1
-0.0347345314930847,-0.6319148394191207,C4
0.27109028762479714,0.5412272783025642,C1
-0.5120608456899252,-0.7385066469100194,C2
-0.9435124604517284,0.05001967613608671,C3
-0.3581978958435834,0.48230637855668057,C2
-0.9274653362424168,0.7762199326099666,C3
0.22278802466069858,-0.2108719654783855,C1
-0.07974224097218352,0.22718107770914187,C3
-0.08884009983621621,0.37702359008931374,C2
0.7891718623693855,-0.8800044781873624,C3
-0.5521571683623012,0.17999242505613067,C2
0.9206250872232089,-0.43132745239920256,C1
0.8380417807945504,0.8869581146876631,C4
-0.40300691426305657,-0.3376448191954171,C1
0.6735133685334482,-0.8286621836380832,C2
-0.6806174649249455,-0.580011938517391,C2
-0.3019351544494675,0.12058046260279487,C2
-0.09904470572009227,0.8744279052788217,C3
-0.6634442085348522,0.40088974825233703,C2
0.8299385446778333,0.8690648755350068,C4
-0.9341181615992031,-0.696320941075415,C4
0.44583834823673407,-0.9573980129789554,C3
0.22712219260300293,-0.5058697630148532,C2
-0.7756712824515692,-0.5672824498302491,C2
0.1612369236098672,0.018559026490803765,C4
0.7807394979627904,0.1469142503876717,C4
-0.6035988338543652,-0.07388375764945088,C1
0.07902150781769479,-0.3710642862995761,C1
0.02326907527059019,-0.2783168713466486,C3
-0.22748152033331226,0.19171010929705767,C2
-0.6348386185255748,-0.20935353658328615,C1
0.604830470334061,-0.30714097885132885,C1
-0.41662566126057454,-0.07743221494038077,C1
0.36350493113065485,0.4963861900133175,C2
0.9535113774619608,0.10958939471718998,C4
